,Body_Name,Service_Area,Expense_Type,Invoice_Payment_Date,Transaction_Number,Net_Amount,Supplier
6543,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049983,"1,200.00",RADIO CABS T/A ECO TRAVEL
6544,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050021,"2,682.20",RADIO CABS T/A ECO TRAVEL
6545,TfGM,Transport,Supported Bus Services,14/10/2016,1900050031,"97,486.90",RADIO CABS T/A ECO TRAVEL
6546,TfGM,Transport,Supported Bus Services,14/10/2016,1900050032,"41,163.25",RADIO CABS T/A ECO TRAVEL
6547,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049864,"1,531.60",R HILL
6548,TfGM,Corporate Services,Temporary Vacancy Cover,14/10/2016,5100100858,561.3,Robert Walters Plc
6549,TfGM,Transport,Smart Ticketing,14/10/2016,5100100859,936,Robert Walters Plc
6550,TfGM,Transport,Temporary Vacancy Cover,14/10/2016,5100100860,768.86,Robert Walters Plc
6551,TfGM,Transport,Smart Ticketing,14/10/2016,5100100861,"1,872.00",Robert Walters Plc
6552,TfGM,Transport,Smart Ticketing,14/10/2016,5100100862,"1,540.77",Robert Walters Plc
6553,TfGM,Transport,Smart Ticketing,14/10/2016,5100100863,"2,201.10",Robert Walters Plc
6554,TfGM,Transport,Smart Ticketing,14/10/2016,5100100864,"2,201.10",Robert Walters Plc
6555,TfGM,Transport,Smart Ticketing,14/10/2016,5100100865,"2,250.00",Robert Walters Plc
6556,TfGM,Transport,Business Case Development,14/10/2016,5100100866,"2,120.00",Robert Walters Plc
6557,TfGM,Transport,Temporary Vacancy Cover,14/10/2016,5100100992,"2,681.25",Robert Walters Plc
6558,TfGM,Transport,Smart Ticketing,14/10/2016,5100101147,"2,250.00",Robert Walters Plc
6559,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050008,"118,673.00",ROSSENDALE TRANSPORT
6560,TfGM,Transport,Supported Bus Services,14/10/2016,1900050043,"151,290.29",ROSSENDALE TRANSPORT
6561,TfGM,Transport,Supported Bus Services,14/10/2016,1900050044,"70,927.80",ROSSENDALE TRANSPORT
6562,TfGM,Transport,Supported Bus Services,14/10/2016,1900050045,"12,492.16",ROSSENDALE TRANSPORT
6563,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049861,"2,479.73",R GREENOUGH
6564,TfGM,Transport,Postage Costs,14/10/2016,5100101282,"1,109.85",ROYAL MAIL GROUP PLC
6565,TfGM,Transport,Postage Costs,14/10/2016,5100101400,841.32,ROYAL MAIL GROUP PLC
6566,TfGM,Transport,Capital Costs - Project Management Services,14/10/2016,5100101404,"11,109.00",SB PROJECT MANAGEMENT LTD
6567,TfGM,Transport,Supported Bus Services,14/10/2016,1900050084,"76,538.54",SELWYNS TRAVEL LTD
6568,TfGM,Transport,Supported Bus Services,14/10/2016,1900050085,940.73,SELWYNS TRAVEL LTD
6569,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049886,"1,641.00",SHELLIS SCHOOL OF MOTORING
6570,TfGM,Transport,Traffic Signal Works,14/10/2016,5100100888,"1,913.99",SIEMENS PLC
6571,TfGM,Transport,Traffic Signal Works,14/10/2016,5100100893,"3,027.61",SIEMENS PLC
6572,TfGM,Transport,Traffic Signal Works,14/10/2016,5100101131,"15,344.18",SIEMENS PLC
6573,TfGM,Transport,Print & Media,14/10/2016,5100101479,"1,385.77",SIMPLY MEASURED INC.
6574,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049858,"2,005.66",SMJ SCHOOL OF MOTORING
6575,TfGM,Transport,Smart Ticketing,14/10/2016,5100101123,"1,758.12",SOPRA STERIA RECRUITMENT LTD
6576,TfGM,Transport,Capital Costs - Project Support Services,14/10/2016,5100101124,"2,401.85",SOPRA STERIA RECRUITMENT LTD
6577,TfGM,Transport,Training,14/10/2016,5100101398,811,ST JOHN AMBULANCE
6578,TfGM,Transport,Supported Bus Services,14/10/2016,1700032496,"-1,519.99",STAGECOACH SERVICES LTD
6579,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050010,"1,364,500.00",STAGECOACH SERVICES LTD
6580,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050011,"18,500.00",STAGECOACH SERVICES LTD
6581,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050012,"269,250.00",STAGECOACH SERVICES LTD
6582,TfGM,Transport,Supported Bus Services,14/10/2016,1900050054,"249,990.79",STAGECOACH SERVICES LTD
6583,TfGM,Transport,Supported Bus Services,14/10/2016,1900050055,"316,912.89",STAGECOACH SERVICES LTD
6584,TfGM,Transport,Supported Bus Services,14/10/2016,1900050056,"27,312.83",STAGECOACH SERVICES LTD
6585,TfGM,Transport,Property & Equipment Maintenance,14/10/2016,5100101100,"2,800.00",STAGECOACH SERVICES LTD
6586,TfGM,Transport,Heavy Rail Support Services,14/10/2016,5100101431,"16,000.00",STATIONGURU LIMITED
6587,TfGM,Transport,Design Support Services,14/10/2016,5100100767,"2,929.75",STEER DAVIES GLEEVE LTD
6588,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049883,"1,969.20",S MUIRHEAD
6589,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049875,"1,859.80",STEVEN LLOYD APPROVED SCHOOL OF MOT
6590,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050013,"21,000.00",STOTTS TOURS
6591,TfGM,Transport,Supported Bus Services,14/10/2016,1900050086,"28,060.18",STOTTS TOURS
6592,TfGM,Transport,Supported Bus Services,14/10/2016,1900050087,"54,085.09",STOTTS TOURS
6593,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900049984,858,SWINTON PRIVATE HIRE
6594,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049893,"2,297.40",S SHAH
6595,TfGM,Transport,Transport Planning & Monitoring Services,14/10/2016,5100100764,"15,830.97",SYSTRA LTD
6596,TfGM,Transport,Transport Planning & Monitoring Services,14/10/2016,5100100765,"4,282.17",SYSTRA LTD
6597,TfGM,Transport,Property & Equipment Maintenance,14/10/2016,5100098305,"7,438.92",TAMESIDE MBC
6598,TfGM,Transport,Traffic Signal Works,14/10/2016,5100101090,"2,520.00",TDC SYSTEMS LTD
6599,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050022,695.6,TELECARS
6600,TfGM,Transport,Supported Bus Services,14/10/2016,1900050067,"12,963.33",TELECARS
6601,TfGM,Transport,Supported Bus Services,14/10/2016,1900050068,"13,802.65",TELECARS
6602,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050014,"1,351.00",TRAVEL ASSIST SERVICES LTD
6603,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050015,"10,000.00",UK COACHWAYS LTD
6604,TfGM,Transport,Supported Bus Services,14/10/2016,1900050051,"43,223.81",UK COACHWAYS LTD
6605,TfGM,Transport,Supported Bus Services,14/10/2016,1900050052,"3,412.50",UK COACHWAYS LTD
6606,TfGM,Transport,Utilities & Energy,14/10/2016,1900049897,"1,836.50",UNITED UTILITIES WATER PLC
6607,TfGM,Transport,Utilities & Energy,14/10/2016,1900049898,"3,061.13",UNITED UTILITIES WATER PLC
6608,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049856,765.8,V EDWARDS
6609,TfGM,Transport,Supported Bus Services,14/10/2016,1900050057,"6,104.19",VIKING COACHES
6610,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049859,"1,422.20",VINCENT'S DRIVING SCHOOL
6611,TfGM,Transport,IS Software & Maintenance,14/10/2016,5100101077,"26,253.42",VIX TECHNOLOGY LTD
6612,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050016,"6,000.00",WARRINGTON BOROUGH TRANSPORT LTD
6613,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050017,"10,000.00",WIGAN BUSES LTD
6614,TfGM,Transport,Supported Bus Services,14/10/2016,1900050080,"18,658.40",WIGAN BUSES LTD
6615,TfGM,Transport,Supported Bus Services,14/10/2016,1900050081,882.33,WIGAN BUSES LTD
6616,TfGM,Transport,Concessionary Reimbursement,14/10/2016,1900050023,903.4,WIGAN COMMUNITY TRANSPORT
6617,TfGM,Transport,Supported Bus Services,14/10/2016,1900050026,"6,533.17",WIGAN COMMUNITY TRANSPORT
6618,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049852,656.4,W CREWE
6619,TfGM,Transport,Driver Intervention Course Delivery Costs,14/10/2016,1900049871,"1,641.00",WIRRAL DRIVING LTD
6620,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100100636,"11,025.00",AECOM LTD
6621,TfGM,Transport,Highway Support Services,18/10/2016,5100101106,"8,342.00",AECOM LTD
6622,TfGM,Transport,Environmental & Ecological Support Services,18/10/2016,5100101122,"14,454.00",AECOM LTD
6623,TfGM,Transport,Smart Ticketing,18/10/2016,5100101501,"12,156.70",APT BUSINESS CONSULTANTS LTD
6624,TfGM,Transport,Signage Costs,18/10/2016,5100101014,540,ASTRA SIGNS
6625,TfGM,Corporate Services,IS Support Services,18/10/2016,5100100739,"1,980.00",BT PLC
6626,TfGM,Transport,Traffic Signal Works,18/10/2016,5100101296,"2,046.00",BT PLC
6627,TfGM,Transport,Capital Costs - Software Support Services,18/10/2016,5100101509,"52,602.05",CGI IT UK LTD
6628,TfGM,Transport,Capital Costs - Software Support Services,18/10/2016,5100101510,"39,260.34",CGI IT UK LTD
6629,TfGM,Transport,Capital Costs - Software Support Services,18/10/2016,5100101511,"85,508.39",CGI IT UK LTD
6630,TfGM,Transport,Driver Intervention Course Delivery Costs,18/10/2016,5100101474,765.8,CPC TRAINING PROVIDER LTD
6631,TfGM,Transport,Print & Media,18/10/2016,5100100937,"9,396.40",CREATIVE CONCERN
6632,TfGM,Transport,Print & Media,18/10/2016,5100101065,"5,629.00",CREATIVE CONCERN
6633,TfGM,Transport,Business Case Development,18/10/2016,5100101102,"8,100.00",EXPERIS LTD
6634,TfGM,Transport,Property & Equipment Maintenance,18/10/2016,5100101243,870,GEZE UK LTD
6635,TfGM,Transport,Property & Equipment Maintenance,18/10/2016,5100101244,820,GEZE UK LTD
6636,TfGM,Transport,Property & Equipment Maintenance,18/10/2016,5100101245,695,GEZE UK LTD
6637,TfGM,Transport,Driver Intervention Course Delivery Costs,18/10/2016,5100101472,"1,422.20",G VANN
6638,TfGM,Corporate Services,Financial and Commercial Support Services,18/10/2016,5100101279,"1,380.30",HAYS SPECIALIST RECRUITMENT LTD
6639,TfGM,Corporate Services,Financial and Commercial Support Services,18/10/2016,5100101280,552.12,HAYS SPECIALIST RECRUITMENT LTD
6640,TfGM,Transport,Financial and Commercial Support Services,18/10/2016,5100101363,796.5,HAYS SPECIALIST RECRUITMENT LTD
6641,TfGM,Transport,Print & Media,18/10/2016,5100101079,560,INTREPIDFISH  LIMITED
6642,TfGM,Transport,Driver Intervention Course Delivery Costs,18/10/2016,5100101493,"1,750.40",J AIREY
6643,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,18/10/2016,5100101507,"797,371.83",KIER CONSTRUCTION - NORTHERN
6644,TfGM,Transport,"Rent, Rates & Service Charges",18/10/2016,5100101339,"13,321.50",MANCHESTER AIRPORT PLC
6645,TfGM,Transport,Print & Media,18/10/2016,5100101481,"5,500.00",MANCHESTER PRIDE EVENTS LTD
6646,TfGM,Transport,Security Services,18/10/2016,5100100902,"1,005.66",MARPOL SECURITY LIMITED
6647,TfGM,Transport,Metrolink Operating Costs,18/10/2016,5100096783,"19,815.00",METROLINK RATP DEV LTD
6648,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100100782,"1,935.00",MORSON INTERNATIONAL
6649,TfGM,Corporate Services,IS Support Services,18/10/2016,5100101181,"2,284.40",MORSON INTERNATIONAL
6650,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100101182,"1,865.34",MORSON INTERNATIONAL
6651,TfGM,Transport,Smart Ticketing,18/10/2016,5100101183,"8,400.00",MORSON INTERNATIONAL
6652,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100101184,"2,000.00",MORSON INTERNATIONAL
6653,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100101185,"2,995.20",MORSON INTERNATIONAL
6654,TfGM,Transport,Capital Costs - Project Management Services,18/10/2016,5100101186,"2,391.85",MORSON INTERNATIONAL
6655,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100101187,"1,988.75",MORSON INTERNATIONAL
6656,TfGM,Transport,Business Case Development,18/10/2016,5100101033,"4,850.00",MOTT MACDONALD LTD
6657,TfGM,Transport,Capital Costs - IS Software & Maintenance,18/10/2016,5100101101,"14,080.00",OMNIBUS
6658,TfGM,Transport,Capital Costs - Legal Services,18/10/2016,5100101436,990,PANNONE CORPORATE LLP (EMP)
6659,TfGM,Transport,Traffic and Transportation Surveys,18/10/2016,5100101081,622.99,PLUSWORK LTD
6660,TfGM,Transport,Traffic and Transportation Surveys,18/10/2016,5100101108,988.25,PLUSWORK LTD
6661,TfGM,Transport,Temporary Vacancy Cover,18/10/2016,5100101110,"4,244.46",PLUSWORK LTD
6662,TfGM,Transport,Traffic and Transportation Surveys,18/10/2016,5100101113,"4,314.21",PLUSWORK LTD
6663,TfGM,Transport,Traffic and Transportation Surveys,18/10/2016,5100101114,"2,170.80",PLUSWORK LTD
6664,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100100935,"1,842.50",PRACTICUS LIMITED
6665,TfGM,Transport,Capital Costs - Project Support Services,18/10/2016,5100100936,"2,000.00",PRACTICUS LIMITED
6666,TfGM,Transport,Heavy Rail Support Services,18/10/2016,5100101125,"2,385.00",PRACTICUS LIMITED
6667,TfGM,Transport,Capital Costs - Programme and Project Management Services,18/10/2016,5100101503,"3,850.00",PWS TECHNICAL SERVICES (UK) LIMITED
6668,TfGM,Transport,Cycling Support Services,18/10/2016,5100101498,680,QUEENS HALL ACTION ON POVERTY
6669,TfGM,Transport,Street Furniture Equipment,18/10/2016,5100101128,"3,465.92",QUEENSBURY SHELTERS LIMITED
6670,TfGM,Transport,Temporary Vacancy Cover,18/10/2016,5100101504,"8,510.28",RACHEL J CONSULTANCY SERVICES LTD
6671,TfGM,Transport,Property & Equipment Maintenance,18/10/2016,5100101048,"5,837.25",REDSPEED INTERNATIONAL LTD
6672,TfGM,Transport,Property & Equipment Maintenance,18/10/2016,5100101500,806,RENTOKIL INITIAL UK LTD
6673,TfGM,Corporate Services,Temporary Vacancy Cover,18/10/2016,5100100843,"1,050.50",Robert Walters Plc
6674,TfGM,Transport,Driver Intervention Course Delivery Costs,18/10/2016,5100101475,547,S M CHARLSON
6675,TfGM,Transport,Traffic Signal Works,18/10/2016,5100101094,"63,384.60",SIEMENS PLC
6676,TfGM,Transport,Capital Costs - Traffic Signal Works,18/10/2016,5100101281,"21,922.91",SIEMENS PLC
6677,TfGM,Transport,Traffic Signal Works,18/10/2016,5100101336,"5,177.56",SIEMENS PLC
6678,TfGM,Transport,Traffic Signal Works,18/10/2016,5100101083,630,TDC SYSTEMS LTD
6679,TfGM,Transport,Traffic Signal Works,18/10/2016,5100101085,420,TDC SYSTEMS LTD
6680,TfGM,Transport,Cleaning,18/10/2016,5100100960,"7,751.50",TUDOR CONTRACT CLEANERS LTD
6681,TfGM,Transport,Cleaning,18/10/2016,5100100961,770.16,TUDOR CONTRACT CLEANERS LTD
6682,TfGM,Transport,Cleaning,18/10/2016,5100100963,550.33,TUDOR CONTRACT CLEANERS LTD
6683,TfGM,Transport,Cleaning,18/10/2016,5100100964,"8,815.10",TUDOR CONTRACT CLEANERS LTD
6684,TfGM,Transport,Cleaning,18/10/2016,5100100967,611.52,TUDOR CONTRACT CLEANERS LTD
6685,TfGM,Transport,Cleaning,18/10/2016,5100100968,611.52,TUDOR CONTRACT CLEANERS LTD
6686,TfGM,Transport,Cleaning,18/10/2016,5100100969,458.64,TUDOR CONTRACT CLEANERS LTD
6687,TfGM,Transport,Cleaning,18/10/2016,5100100973,458.64,TUDOR CONTRACT CLEANERS LTD
6688,TfGM,Transport,Cleaning,18/10/2016,5100100976,723.45,TUDOR CONTRACT CLEANERS LTD
6689,TfGM,Transport,Cleaning,18/10/2016,5100100978,458.64,TUDOR CONTRACT CLEANERS LTD
6690,TfGM,Transport,Cleaning,18/10/2016,5100101311,"11,507.06",TUDOR CONTRACT CLEANERS LTD
6691,TfGM,Transport,Cleaning,18/10/2016,5100101312,"1,103.52",TUDOR CONTRACT CLEANERS LTD
6692,TfGM,Transport,Cleaning,18/10/2016,5100101313,770.85,TUDOR CONTRACT CLEANERS LTD
6693,TfGM,Transport,Capital Costs - Quantity Surveying Services,18/10/2016,5100100120,"5,184.00",TURNER & TOWNSEND PROJECT MANAGEMEN
6694,TfGM,Transport,Energy Management Services,18/10/2016,5100100941,"2,675.00",TXM RECRUIT LIMITED
6695,TfGM,Transport,Traffic Signal Works,18/10/2016,5100101238,520,TYCO INTEGRATED FIRE AND SECURITY
6696,TfGM,Transport,Capital Costs - Design Support Services,18/10/2016,5100101098,"5,457.00",URBAN VISION PARTNERSHIP LTD
6697,TfGM,Transport,Telecommunications,18/10/2016,5100101496,"1,878.29",VODAFONE LTD
6698,TfGM,Transport,Smart Ticketing,18/10/2016,5100101193,"200,000.00",WEST MIDLANDS COMBINED AUTHORITY
6699,TfGM,Transport,Training,18/10/2016,5100101522,"1,200.00",WHITE HART TRAINING LIMITED
6700,TfGM,Transport,Cycling Support Services,18/10/2016,5100101020,"5,680.00",WSP UK LTD
6701,TfGM,Transport,Temporary Vacancy Cover,18/10/2016,5100101512,"8,173.94",WSP UK LTD
6702,TfGM,Transport,Capital Costs - Project Management Services,18/10/2016,5100101513,961.64,WSP UK LTD
6703,TfGM,Transport,Programme and Project Management Services,18/10/2016,5100101514,"13,362.18",WSP UK LTD
6704,TfGM,Transport,Vehicle Costs,19/10/2016,1200041040,845.42,ALLSTAR
6705,TfGM,Transport,Capital Costs - Acoustic & Engineering Support Services,21/10/2016,5100101273,"1,500.00",ACOUSTIC & ENGINEERING CONSULTANTS
6706,TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101170,"8,610.00",ACUITY PROGRAMME MANAGEMENT LTD
6707,TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,21/10/2016,5100093798,"1,450.00",AECOM LTD
6708,TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,21/10/2016,5100099158,"1,245.00",AECOM LTD
6709,TfGM,Transport,Community Engagement Services,21/10/2016,5100101568,"3,456.00",AECOM LTD
6710,TfGM,Corporate Services,Insurance,21/10/2016,1900049787,"5,000.00",ALLIANZ INSURANCE PLC
6711,TfGM,Transport,Print & Media,21/10/2016,5100101582,"3,750.00",ANGELA SCHORAH COMMUNICATIONS
6712,TfGM,Transport,Paper and Printing Consumables,21/10/2016,5100101026,"1,552.73",ANTALIS LTD
6713,TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,21/10/2016,5100101370,"3,515.10",ARCADIS CONSULTING (UK) LTD
6714,TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,21/10/2016,5100101371,633.42,ARCADIS CONSULTING (UK) LTD
6715,TfGM,Transport,Capital Costs - Environmental & Ecological Support Services,21/10/2016,5100101423,760.04,ARCADIS CONSULTING (UK) LTD
6716,TfGM,Transport,Capital Costs - Project Support Services,21/10/2016,5100101424,495.36,ARCADIS CONSULTING (UK) LTD
6717,TfGM,Transport,Capital Costs - Programme and Project Management Services,21/10/2016,5100101546,"6,687.50",ARK PROJECT MANAGEMENT LTD
6718,TfGM,Transport,Capital Costs - Heavy Rail Support Services,21/10/2016,5100101379,"1,031.25",ARRIVA RAIL NORTH LTD
6719,TfGM,Transport,Capital Costs - Project Management Services,21/10/2016,5100101381,"22,773.78",ARRIVA RAIL NORTH LTD
6720,TfGM,Corporate Services,Procurement Services,21/10/2016,5100101067,"4,950.00",ATKINS CONSULTANTS LTD
6721,TfGM,Transport,Print & Media,21/10/2016,5100101032,"1,450.00",BEELINE PROMOTIONAL PRODUCTS
6722,TfGM,Transport,Print & Media,21/10/2016,5100101023,"1,236.74",BLUETREE DESIGN AND PRINT LTD
6723,TfGM,Transport,Print & Media,21/10/2016,5100101024,602,BLUETREE DESIGN AND PRINT LTD
6724,TfGM,Transport,Print & Media,21/10/2016,5100101466,"1,031.00",BLUETREE DESIGN AND PRINT LTD
6725,TfGM,Transport,Print & Media,21/10/2016,5100101467,582.07,BLUETREE DESIGN AND PRINT LTD
6726,TfGM,Transport,IS Support Services,21/10/2016,5100101410,"1,100.00",BMT HI-Q SIGMA LTD
6727,TfGM,Transport,Driver Intervention Course Delivery Costs,21/10/2016,5100101586,"5,500.00",BOLTON MIDDLEBROOK LEISURE TRUST
6728,TfGM,Transport,Concessionary Reimbursement,21/10/2016,1900050202,560,BOROUGH TAXIS LTD
6729,TfGM,Corporate Services,Print & Stationery,21/10/2016,5100101435,"1,216.21",BOX IT
6730,TfGM,Corporate Services,Telecommunications,21/10/2016,5100101402,"40,519.48",BT PLC
6731,TfGM,Transport,Capital Costs - IS Support and Licences,21/10/2016,5100101535,"35,999.62",BT PLC
6732,TfGM,Transport,Capital Costs - Capital Project Main Contract Works,21/10/2016,5100101577,"35,842.17",CAIRN CROSS CIVIL ENGINEERING LTD
6733,TfGM,Transport,Print & Media,21/10/2016,5100100306,"9,922.90",CARAT MEDIA UK LIMITED
6734,TfGM,Transport,Print & Media,21/10/2016,5100101584,"7,303.60",CARAT MEDIA UK LIMITED
6735,TfGM,Transport,Print & Media,21/10/2016,5100101585,"18,372.05",CARAT MEDIA UK LIMITED
6736,TfGM,Transport,Property & Equipment Maintenance,21/10/2016,5100099255,650,CARILLION SERVICES LTD
